manifest_id,split,source_class,target_class,filename,source_path,destination_path,file_size_bytes
249,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,3674c28d07f839ab.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\3674c28d07f839ab.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\3674c28d07f839ab.jpg,28279
250,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,392835f6d252dbff.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\392835f6d252dbff.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\392835f6d252dbff.jpg,35851
251,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,3b275983b8a3be12.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\3b275983b8a3be12.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\3b275983b8a3be12.jpg,17715
252,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,479ea1c5289dc03a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\479ea1c5289dc03a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\479ea1c5289dc03a.jpg,24448
253,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,4ab860aac091b6ca.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\4ab860aac091b6ca.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\4ab860aac091b6ca.jpg,24909
254,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,522a6b5e0ec76864.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\522a6b5e0ec76864.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\522a6b5e0ec76864.jpg,14911
255,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,6019e000c3faec2d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\6019e000c3faec2d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\6019e000c3faec2d.jpg,26499
256,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,70c5bdb1b236b2fc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\70c5bdb1b236b2fc.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\70c5bdb1b236b2fc.jpg,25815
257,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,74a5b6a4985b7c80.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\74a5b6a4985b7c80.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\74a5b6a4985b7c80.jpg,23356
258,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,797b7642c0db52d2.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\797b7642c0db52d2.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\797b7642c0db52d2.jpg,16039
259,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,809b21281fe6d7f0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\809b21281fe6d7f0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\809b21281fe6d7f0.jpg,14801
260,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,82426cb6d4907774.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\82426cb6d4907774.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\82426cb6d4907774.jpg,23766
261,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,82a55dc3d8c6de65.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\82a55dc3d8c6de65.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\82a55dc3d8c6de65.jpg,16354
262,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,845498348d86083d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\845498348d86083d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\845498348d86083d.jpg,28380
263,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,8a6378da163d138a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\8a6378da163d138a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\8a6378da163d138a.jpg,26885
264,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,9340eef66aed17df.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\9340eef66aed17df.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\9340eef66aed17df.jpg,22006
265,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,b0d6efb9aca5285a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\b0d6efb9aca5285a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\b0d6efb9aca5285a.jpg,25923
266,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,b71bb27355af123a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\b71bb27355af123a.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\b71bb27355af123a.jpg,24419
267,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,b77560850185d189.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\b77560850185d189.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\b77560850185d189.jpg,25773
268,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,bbbc97aede70887c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\bbbc97aede70887c.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\bbbc97aede70887c.jpg,27850
269,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,bc6c45881dc6f796.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\bc6c45881dc6f796.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\bc6c45881dc6f796.jpg,24053
270,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,cab8f0fc42f2aa15.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\cab8f0fc42f2aa15.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\cab8f0fc42f2aa15.jpg,26498
271,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,d57eccdc1bd1af47.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\d57eccdc1bd1af47.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\d57eccdc1bd1af47.jpg,35385
272,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,d8bebb82fe1cffc7.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\d8bebb82fe1cffc7.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\d8bebb82fe1cffc7.jpg,20231
273,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,dada291165a63b58.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\dada291165a63b58.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\dada291165a63b58.jpg,25782
274,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,dda5f5052c464684.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\dda5f5052c464684.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\dda5f5052c464684.jpg,26171
275,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,ecc7d4d3ec6a2ca0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\ecc7d4d3ec6a2ca0.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\ecc7d4d3ec6a2ca0.jpg,39838
276,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,ed9751f701541b0d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\ed9751f701541b0d.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\ed9751f701541b0d.jpg,19877
277,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,f0f648ea2f9dea75.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\f0f648ea2f9dea75.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\f0f648ea2f9dea75.jpg,29370
278,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,f1a5ca62cf12a652.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\f1a5ca62cf12a652.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\f1a5ca62cf12a652.jpg,27716
279,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,f1b3552bbcac4145.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\f1b3552bbcac4145.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\f1b3552bbcac4145.jpg,30417
280,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,f26095a335cdc473.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\f26095a335cdc473.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\f26095a335cdc473.jpg,30333
281,train,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,f689289862fd99f6.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\bell_pepper_bacterial_spot\f689289862fd99f6.jpg,C:\cts\Efficientnet\Leafcare-model\data\train\pepper_bell___bacterial_spot\f689289862fd99f6.jpg,18177
282,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,64d0c4711531a5cf.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\64d0c4711531a5cf.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\64d0c4711531a5cf.jpg,28958
283,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,6616ed5634ed096c.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\6616ed5634ed096c.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\6616ed5634ed096c.jpg,21517
284,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,6dc61681edf8b45b.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\6dc61681edf8b45b.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\6dc61681edf8b45b.jpg,28562
285,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,7820cbc37c627de9.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\7820cbc37c627de9.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\7820cbc37c627de9.jpg,27542
286,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,bdf196f4cb349f34.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\bdf196f4cb349f34.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\bdf196f4cb349f34.jpg,25876
287,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,c363c6f753f0fbe0.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\c363c6f753f0fbe0.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\c363c6f753f0fbe0.jpg,28198
288,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,cba783140e03532f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\cba783140e03532f.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\cba783140e03532f.jpg,30548
289,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,edc87c84ca1f6310.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\edc87c84ca1f6310.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\edc87c84ca1f6310.jpg,31001
290,val,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,ff3f146922813343.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\bell_pepper_bacterial_spot\ff3f146922813343.jpg,C:\cts\Efficientnet\Leafcare-model\data\val\pepper_bell___bacterial_spot\ff3f146922813343.jpg,29623
291,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,067f69094b392b5a.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\067f69094b392b5a.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\067f69094b392b5a.jpg,24448
292,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,3238749a04425b59.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\3238749a04425b59.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\3238749a04425b59.jpg,31068
293,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,6247f1a24c153587.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\6247f1a24c153587.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\6247f1a24c153587.jpg,23017
294,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,6f22277c53c03634.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\6f22277c53c03634.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\6f22277c53c03634.jpg,27794
295,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,9448b6d8f0f8c633.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\9448b6d8f0f8c633.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\9448b6d8f0f8c633.jpg,22552
296,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,a2a21debe0b110f2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\a2a21debe0b110f2.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\a2a21debe0b110f2.jpg,21510
297,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,a518d71d21613a1b.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\a518d71d21613a1b.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\a518d71d21613a1b.jpg,35390
298,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,a639d3a22d02a852.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\a639d3a22d02a852.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\a639d3a22d02a852.jpg,34253
299,test,bell_pepper_bacterial_spot,pepper_bell___bacterial_spot,ce2d22d048e5f578.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\bell_pepper_bacterial_spot\ce2d22d048e5f578.jpg,C:\cts\Efficientnet\Leafcare-model\data\test\pepper_bell___bacterial_spot\ce2d22d048e5f578.jpg,20316
